Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
Gypsy-20	1	Pifo	11	Pifo	9	X:21884045-21884113	21884045	21884113	21884045	21884113	20B	21675681
Pifo	2	Gypsy-20	9	Gypsy10	1	X:21884122-21888083	21884122	21887651	21887652	21888083	20B	21675681
Gypsy10	1	Pifo	1	hAT-2	15	X:21888084-21888249	21888084	21888249	21888084	21888249	20B	21675681
hAT-2	1	Gypsy10	15	Gypsy-52	512	X:21888264-21888391	21888264	21888391	21888264	21888391	20B	21675681
Gypsy-52	1	hAT-2	512	Baggins1 4762 5027	-1	X:21888903-21889388	21888903	21889388	21888903	21889388	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:21889387-21889651	21889387	21889651	21889387	21889651	20B	21675681
TIRANT	1	Baggins1 4762 5027	322	Baggins1 5315 5453	275	X:21889973-21890284	21889973	21890284	21889973	21890284	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1 4727 4997	-3	X:21890559-21890711	21890559	21890711	21890559	21890711	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5453	-3	hAT-2	111	X:21890708-21890948	21890708	21890948	21890708	21890948	20B	21675681
hAT-2	4	Baggins1 4727 4997	111	Gypsy-52	450	X:21891059-21891900	21891059	21891318	21891816	21891900	20B	21675681
Gypsy-52	1	hAT-2	450	QUASIMODO	1	X:21892350-21892989	21892350	21892989	21892350	21892989	20B	21675681
QUASIMODO	3	Gypsy-52	1	ROO	2	X:21892990-21894368	21892990	21893433	21893791	21894368	20B	21675681
ROO	2	QUASIMODO	2	QUASIMODO	1	X:21894370-21903668	21894370	21895629	21895716	21903668	20B	21675681
QUASIMODO	1	ROO	1	GTWIN	158	X:21903669-21903981	21903669	21903981	21903669	21903981	20B	21675681
GTWIN	1	QUASIMODO	158	QUASIMODO	1	X:21904139-21904546	21904139	21904546	21904139	21904546	20B	21675681
QUASIMODO	6	GTWIN	1	Gypsy1-LTR	79	X:21904547-21907782	21904547	21905630	21907316	21907782	20B	21675681
Gypsy1-LTR	1	QUASIMODO	79	Gypsy5	1	X:21907861-21908279	21907861	21908279	21907861	21908279	20B	21675681
Gypsy5	1	Gypsy1-LTR	1	BEL-6	1	X:21908280-21908539	21908280	21908539	21908280	21908539	20B	21675681
BEL-6	2	Gypsy5	1	DIVER2	2	X:21908540-21909527	21908540	21909133	21909126	21909527	20B	21675681
DIVER2	1	BEL-6	2	Gypsy10	1	X:21909529-21909900	21909529	21909900	21909529	21909900	20B	21675681
Gypsy10	1	DIVER2	1	Gypsy-15	-2	X:21909901-21910015	21909901	21910015	21909901	21910015	20B	21675681
Gypsy-15	1	Gypsy10	-2	Gypsy-11	-10	X:21910013-21910093	21910013	21910093	21910013	21910093	20B	21675681
Gypsy-11	1	Gypsy-15	-10	Gypsy	1640	X:21910083-21912389	21910083	21912389	21910083	21912389	20B	21675681
Gypsy	1	Gypsy-11	1640	Gypsy-11	5	X:21914029-21917022	21914029	21917022	21914029	21917022	20B	21675681
Gypsy-11	2	Gypsy	5	STALKER4	54	X:21917027-21918962	21917027	21918243	21918264	21918962	20B	21675681
STALKER4	1	Gypsy-11	54	Gypsy2-LTR	1	X:21919016-21919200	21919016	21919200	21919016	21919200	20B	21675681
Gypsy2-LTR	1	STALKER4	1	STALKER4	7	X:21919201-21919527	21919201	21919527	21919201	21919527	20B	21675681
STALKER4	1	Gypsy2-LTR	7	Gypsy-37	1	X:21919534-21919634	21919534	21919634	21919534	21919634	20B	21675681
Gypsy-37	1	STALKER4	1	Gypsy-1	2	X:21919635-21920135	21919635	21920135	21919635	21920135	20B	21675681
Gypsy-1	2	Gypsy-37	2	Gypsy-10	23	X:21920137-21924331	21920137	21921113	21921108	21924331	20B	21675681
Gypsy-10	1	Gypsy-1	23	Gypsy-1	1	X:21924354-21924391	21924354	21924391	21924354	21924391	20B	21675681
Gypsy-1	2	Gypsy-10	1	STALKER4	1	X:21924392-21925212	21924392	21924813	21924838	21925212	20B	21675681
STALKER4	1	Gypsy-1	1	Gypsy2-I	24	X:21925213-21925303	21925213	21925303	21925213	21925303	20B	21675681
Gypsy2-I	1	STALKER4	24	ZAM	4	X:21925327-21925554	21925327	21925554	21925327	21925554	20B	21675681
ZAM	1	Gypsy2-I	4	Gypsy-2	2	X:21925558-21926010	21925558	21926010	21925558	21926010	20B	21675681
Gypsy-2	1	ZAM	2	STALKER4	577	X:21926012-21926886	21926012	21926886	21926012	21926886	20B	21675681
STALKER4	1	Gypsy-2	577	Gypsy-2	1	X:21927463-21927892	21927463	21927892	21927463	21927892	20B	21675681
Gypsy-2	1	STALKER4	1	Gypsy2-I	-4	X:21927893-21928558	21927893	21928558	21927893	21928558	20B	21675681
Gypsy2-I	5	Gypsy-2	-4	Gypsy2-LTR	1	X:21928554-21932279	21928554	21928986	21930896	21932279	20B	21675681
Gypsy2-LTR	1	Gypsy2-I	1	STALKER4	7	X:21932280-21932571	21932280	21932571	21932280	21932571	20B	21675681
STALKER4	1	Gypsy2-LTR	7	Gypsy-1	195	X:21932578-21932745	21932578	21932745	21932578	21932745	20B	21675681
Gypsy-1	1	STALKER4	195	Gypsy-24	59	X:21932940-21933024	21932940	21933024	21932940	21933024	20B	21675681
Gypsy-24	2	Gypsy-1	59	G4	93	X:21933083-21933970	21933083	21933430	21933445	21933970	20B	21675681
G4	2	Gypsy-24	93	BATUMI	7	X:21934063-21934448	21934063	21934367	21934366	21934448	20B	21675681
BATUMI	1	G4	7	Gypsy-24	1	X:21934455-21934746	21934455	21934746	21934455	21934746	20B	21675681
Gypsy-24	2	BATUMI	1	Gypsy11	95	X:21934747-21934998	21934747	21934869	21934872	21934998	20B	21675681
Gypsy11	1	Gypsy-24	95	Gypsy-24	-5	X:21935093-21935421	21935093	21935421	21935093	21935421	20B	21675681
Gypsy-24	1	Gypsy11	-5	IDEFIX	58	X:21935416-21935496	21935416	21935496	21935416	21935496	20B	21675681
IDEFIX	1	Gypsy-24	58	Gypsy-10	273	X:21935554-21935892	21935554	21935892	21935554	21935892	20B	21675681
Gypsy-10	1	IDEFIX	273	GTWIN	74	X:21936165-21937534	21936165	21937534	21936165	21937534	20B	21675681
GTWIN	1	Gypsy-10	74	Gypsy-31	11	X:21937608-21938044	21937608	21938044	21937608	21938044	20B	21675681
Gypsy-31	4	GTWIN	11	IDEFIX	0	X:21938055-21939699	21938055	21938639	21939310	21939699	20B	21675681
IDEFIX	1	Gypsy-31	0	Gypsy3	1	X:21939699-21942491	21939699	21942491	21939699	21942491	20B	21675681
Gypsy3	1	IDEFIX	1	Gypsy-12	1	X:21942492-21942913	21942492	21942913	21942492	21942913	20B	21675681
Gypsy-12	1	Gypsy3	1	IDEFIX	-6	X:21942914-21944364	21942914	21944364	21942914	21944364	20B	21675681
IDEFIX	1	Gypsy-12	-6	Gypsy-7	71	X:21944358-21944856	21944358	21944856	21944358	21944856	20B	21675681
Gypsy-7	1	IDEFIX	71	Gypsy-6	0	X:21944927-21945987	21944927	21945987	21944927	21945987	20B	21675681
Gypsy-6	1	Gypsy-7	0	MDG1	-6	X:21945987-21946113	21945987	21946113	21945987	21946113	20B	21675681
MDG1	1	Gypsy-6	-6	Gypsy-7	89	X:21946107-21946398	21946107	21946398	21946107	21946398	20B	21675681
Gypsy-7	3	MDG1	89	ZAM	-1	X:21946487-21948509	21946487	21946869	21948056	21948509	20B	21675681
ZAM	1	Gypsy-7	-1	DM412B	150	X:21948508-21948922	21948508	21948922	21948508	21948922	20B	21675681
DM412B	1	ZAM	150	Gypsy-7	1	X:21949072-21949323	21949072	21949323	21949072	21949323	20B	21675681
Gypsy-7	1	DM412B	1	DM412 315 692	-2	X:21949324-21949477	21949324	21949477	21949324	21949477	20B	21675681
DM412 315 692	1	Gypsy-7	-2	Gypsy-6	706	X:21949475-21949834	21949475	21949834	21949475	21949834	20B	21675681
Gypsy-6	2	DM412 315 692	706	G6	1	X:21950540-21954541	21950540	21954496	21954530	21954541	20B	21675681
G6	1	Gypsy-6	1	Gypsy-6	2	X:21954542-21956567	21954542	21956567	21954542	21956567	20B	21675681
Gypsy-6	2	G6	2	DM412 995 1262	1	X:21956569-21959534	21956569	21959160	21959161	21959534	20B	21675681
DM412 995 1262	1	Gypsy-6	1	Gypsy2-I	76	X:21959535-21959795	21959535	21959795	21959535	21959795	20B	21675681
Gypsy2-I	1	DM412 995 1262	76	Gypsy-10	379	X:21959871-21960557	21959871	21960557	21959871	21960557	20B	21675681
Gypsy-10	3	Gypsy2-I	379	NOMAD	438	X:21960936-21961592	21960936	21961069	21961511	21961592	20B	21675681
NOMAD	1	Gypsy-10	438	hAT-2	176	X:21962030-21962108	21962030	21962108	21962030	21962108	20B	21675681
hAT-2	3	NOMAD	176	Gypsy-52	450	X:21962284-21963580	21962284	21962361	21963032	21963580	20B	21675681
Gypsy-52	1	hAT-2	450	Baggins1 4762 5027	-1	X:21964030-21964577	21964030	21964577	21964030	21964577	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	DM297	280	X:21964576-21964840	21964576	21964840	21964576	21964840	20B	21675681
DM297	2	Baggins1 4762 5027	280	TIRANT	461	X:21965120-21971703	21965120	21965533	21965534	21971703	20B	21675681
TIRANT	1	DM297	461	Baggins1 5315 5453	275	X:21972164-21972475	21972164	21972475	21972164	21972475	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1 4727 4997	-3	X:21972750-21972902	21972750	21972902	21972750	21972902	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5453	-3	hAT-2	111	X:21972899-21973139	21972899	21973139	21972899	21973139	20B	21675681
hAT-2	4	Baggins1 4727 4997	111	HOBO 23 312	994	X:21973250-21974097	21973250	21973521	21974013	21974097	20B	21675681
HOBO 23 312	1	hAT-2	994	PROTOP	1	X:21975091-21975408	21975091	21975408	21975091	21975408	20B	21675681
PROTOP	4	HOBO 23 312	1	hAT-2	123	X:21975409-21976890	21975409	21975581	21976464	21976890	20B	21675681
hAT-2	3	PROTOP	123	Gypsy-52	498	X:21977013-21977661	21977013	21977272	21977576	21977661	20B	21675681
Gypsy-52	1	hAT-2	498	QUASIMODO	15	X:21978159-21978798	21978159	21978798	21978159	21978798	20B	21675681
QUASIMODO	3	Gypsy-52	15	Gypsy10	1	X:21978813-21980504	21978813	21979264	21979621	21980504	20B	21675681
Gypsy10	5	QUASIMODO	1	Pifo	1	X:21980505-21987093	21980505	21980866	21986894	21987093	20B	21675681
Pifo	3	Gypsy10	1	Gypsy-20	11	X:21987094-21990743	21987094	21987536	21989994	21990743	20B	21675681
Gypsy-20	1	Pifo	11	Pifo	9	X:21990754-21990822	21990754	21990822	21990754	21990822	20B	21675681
Pifo	2	Gypsy-20	9	Gypsy10	1	X:21990831-21995076	21990831	21994633	21994634	21995076	20B	21675681
Gypsy10	1	Pifo	1	hAT-2	15	X:21995077-21995242	21995077	21995242	21995077	21995242	20B	21675681
hAT-2	1	Gypsy10	15	Gypsy-52	450	X:21995257-21995384	21995257	21995384	21995257	21995384	20B	21675681
Gypsy-52	1	hAT-2	450	Baggins1 4762 5027	-1	X:21995834-21996381	21995834	21996381	21995834	21996381	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:21996380-21996644	21996380	21996644	21996380	21996644	20B	21675681
TIRANT	1	Baggins1 4762 5027	322	Baggins1 5315 5453	275	X:21996966-21997277	21996966	21997277	21996966	21997277	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1 4727 4997	-3	X:21997552-21997704	21997552	21997704	21997552	21997704	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5453	-3	hAT-2	111	X:21997701-21997941	21997701	21997941	21997701	21997941	20B	21675681
hAT-2	4	Baggins1 4727 4997	111	QUASIMODO	734	X:21998052-21998893	21998052	21998311	21998809	21998893	20B	21675681
QUASIMODO	3	hAT-2	734	GTWIN	158	X:21999627-22001319	21999627	22000071	22000429	22001319	20B	21675681
GTWIN	1	QUASIMODO	158	QUASIMODO	1	X:22001477-22001884	22001477	22001884	22001477	22001884	20B	21675681
QUASIMODO	6	GTWIN	1	Gypsy-52	117	X:22001885-22005802	22001885	22002968	22005413	22005802	20B	21675681
Gypsy-52	1	QUASIMODO	117	Gypsy	129	X:22005919-22006041	22005919	22006041	22005919	22006041	20B	21675681
Gypsy	2	Gypsy-52	129	Gypsy4	129	X:22006170-22006673	22006170	22006545	22006548	22006673	20B	21675681
Gypsy4	3	Gypsy	129	Stalker3	1	X:22006802-22010561	22006802	22007098	22010173	22010561	20B	21675681
Stalker3	1	Gypsy4	1	Gypsy4	1	X:22010562-22010933	22010562	22010933	22010562	22010933	20B	21675681
Gypsy4	1	Stalker3	1	Gypsy-1	1	X:22010934-22012855	22010934	22012855	22010934	22012855	20B	21675681
Gypsy-1	4	Gypsy4	1	Gypsy-10	1	X:22012856-22015229	22012856	22012921	22013790	22015229	20B	21675681
Gypsy-10	1	Gypsy-1	1	Gypsy-1	-1	X:22015230-22016885	22015230	22016885	22015230	22016885	20B	21675681
Gypsy-1	2	Gypsy-10	-1	Gypsy4	-4	X:22016884-22019367	22016884	22018855	22018855	22019367	20B	21675681
Gypsy4	2	Gypsy-1	-4	HOBO 23 192	110	X:22019363-22019953	22019363	22019657	22019658	22019953	20B	21675681
HOBO 23 192	1	Gypsy4	110	HOBO 193 273	50	X:22020063-22020231	22020063	22020231	22020063	22020231	20B	21675681
HOBO 193 273	1	HOBO 23 192	50	PROTOP	25	X:22020281-22020361	22020281	22020361	22020281	22020361	20B	21675681
PROTOP	2	HOBO 193 273	25	Baggins1 4791 4864	224	X:22020386-22020782	22020386	22020495	22020493	22020782	20B	21675681
Baggins1 4791 4864	1	PROTOP	224	Baggins1 4890 5251	108	X:22021006-22021079	22021006	22021079	22021006	22021079	20B	21675681
Baggins1 4890 5251	1	Baggins1 4791 4864	108	Jockey2 2530 3428	295	X:22021187-22021536	22021187	22021536	22021187	22021536	20B	21675681
Jockey2 2530 3428	1	Baggins1 4890 5251	295	Baggins1 5036 5115	53	X:22021831-22022728	22021831	22022728	22021831	22022728	20B	21675681
Baggins1 5036 5115	1	Jockey2 2530 3428	53	hAT-2	4	X:22022781-22022864	22022781	22022864	22022781	22022864	20B	21675681
hAT-2	2	Baggins1 5036 5115	4	Gypsy-52	512	X:22022868-22023103	22022868	22022947	22023019	22023103	20B	21675681
Gypsy-52	1	hAT-2	512	Baggins1 4762 5027	-1	X:22023615-22024100	22023615	22024100	22023615	22024100	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:22024099-22024363	22024099	22024363	22024099	22024363	20B	21675681
TIRANT	1	Baggins1 4762 5027	322	Baggins1 5315 5453	275	X:22024685-22024996	22024685	22024996	22024685	22024996	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1 4727 4997	-3	X:22025271-22025423	22025271	22025423	22025271	22025423	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5453	-3	hAT-2	111	X:22025420-22025660	22025420	22025660	22025420	22025660	20B	21675681
hAT-2	4	Baggins1 4727 4997	111	Gypsy-52	512	X:22025771-22026612	22025771	22026030	22026528	22026612	20B	21675681
Gypsy-52	1	hAT-2	512	Baggins1 4762 5027	-1	X:22027124-22027609	22027124	22027609	22027124	22027609	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:22027608-22027872	22027608	22027872	22027608	22027872	20B	21675681
TIRANT	1	Baggins1 4762 5027	322	Baggins1 5315 5453	275	X:22028194-22028505	22028194	22028505	22028194	22028505	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1 4727 4997	-3	X:22028780-22028932	22028780	22028932	22028780	22028932	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5453	-3	hAT-2	111	X:22028929-22029169	22028929	22029169	22028929	22029169	20B	21675681
hAT-2	4	Baggins1 4727 4997	111	Gypsy-52	512	X:22029280-22030121	22029280	22029539	22030037	22030121	20B	21675681
Gypsy-52	1	hAT-2	512	Baggins1 4762 5027	-1	X:22030633-22031118	22030633	22031118	22030633	22031118	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:22031117-22031381	22031117	22031381	22031117	22031381	20B	21675681
TIRANT	1	Baggins1 4762 5027	322	Baggins1 5315 5453	275	X:22031703-22032014	22031703	22032014	22031703	22032014	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1 4727 4997	-3	X:22032289-22032441	22032289	22032441	22032289	22032441	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5453	-3	hAT-2	111	X:22032438-22032678	22032438	22032678	22032438	22032678	20B	21675681
hAT-2	3	Baggins1 4727 4997	111	Gypsy-52	409	X:22032789-22033633	22032789	22033050	22033506	22033633	20B	21675681
Gypsy-52	1	hAT-2	409	QUASIMODO	1	X:22034042-22034722	22034042	22034722	22034042	22034722	20B	21675681
QUASIMODO	3	Gypsy-52	1	GTWIN	158	X:22034723-22036405	22034723	22035183	22035524	22036405	20B	21675681
GTWIN	1	QUASIMODO	158	QUASIMODO	1	X:22036563-22036970	22036563	22036970	22036563	22036970	20B	21675681
QUASIMODO	6	GTWIN	1	Gypsy-52	117	X:22036971-22040889	22036971	22038054	22040499	22040889	20B	21675681
Gypsy-52	1	QUASIMODO	117	Gypsy	96	X:22041006-22041128	22041006	22041128	22041006	22041128	20B	21675681
Gypsy	2	Gypsy-52	96	TIRANT	17	X:22041224-22041788	22041224	22041660	22041663	22041788	20B	21675681
TIRANT	1	Gypsy	17	Gypsy4	13	X:22041805-22041904	22041805	22041904	22041805	22041904	20B	21675681
Gypsy4	3	TIRANT	13	Stalker3	1	X:22041917-22045684	22041917	22042213	22045288	22045684	20B	21675681
Stalker3	1	Gypsy4	1	Gypsy4	1	X:22045685-22046056	22045685	22046056	22045685	22046056	20B	21675681
Gypsy4	1	Stalker3	1	Gypsy-1	1	X:22046057-22047977	22046057	22047977	22046057	22047977	20B	21675681
Gypsy-1	3	Gypsy4	1	PROTOP 1 1105	1	X:22047978-22049612	22047978	22048043	22048896	22049612	20B	21675681
PROTOP 1 1105	1	Gypsy-1	1	Gypsy-1	1	X:22049613-22050843	22049613	22050843	22049613	22050843	20B	21675681
Gypsy-1	3	PROTOP 1 1105	1	Gypsy4	-4	X:22050844-22055794	22050844	22053348	22055276	22055794	20B	21675681
Gypsy4	2	Gypsy-1	-4	HOBO 23 316	110	X:22055790-22056380	22055790	22056084	22056085	22056380	20B	21675681
HOBO 23 316	1	Gypsy4	110	PROTOP	2	X:22056490-22056811	22056490	22056811	22056490	22056811	20B	21675681
PROTOP	2	HOBO 23 316	2	Baggins1 4791 4864	225	X:22056813-22057209	22056813	22056922	22056920	22057209	20B	21675681
Baggins1 4791 4864	1	PROTOP	225	Baggins1 4890 5251	108	X:22057434-22057507	22057434	22057507	22057434	22057507	20B	21675681
Baggins1 4890 5251	1	Baggins1 4791 4864	108	Jockey2 2530 3428	295	X:22057615-22057964	22057615	22057964	22057615	22057964	20B	21675681
Jockey2 2530 3428	1	Baggins1 4890 5251	295	Baggins1 5036 5115	53	X:22058259-22059156	22058259	22059156	22058259	22059156	20B	21675681
Baggins1 5036 5115	1	Jockey2 2530 3428	53	hAT-2	4	X:22059209-22059292	22059209	22059292	22059209	22059292	20B	21675681
hAT-2	2	Baggins1 5036 5115	4	Gypsy-52	450	X:22059296-22059529	22059296	22059375	22059402	22059529	20B	21675681
Gypsy-52	1	hAT-2	450	Baggins1 4762 5027	-1	X:22059979-22060526	22059979	22060526	22059979	22060526	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:22060525-22060789	22060525	22060789	22060525	22060789	20B	21675681
TIRANT	1	Baggins1 4762 5027	322	Baggins1 5315 5453	275	X:22061111-22061422	22061111	22061422	22061111	22061422	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1 4727 4997	-3	X:22061697-22061849	22061697	22061849	22061697	22061849	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5453	-3	hAT-2	131	X:22061846-22062086	22061846	22062086	22061846	22062086	20B	21675681
hAT-2	4	Baggins1 4727 4997	131	Gypsy-52	409	X:22062217-22063002	22062217	22062422	22062875	22063002	20B	21675681
Gypsy-52	1	hAT-2	409	Baggins1 4762 5027	-1	X:22063411-22063999	22063411	22063999	22063411	22063999	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:22063998-22064262	22063998	22064262	22063998	22064262	20B	21675681
TIRANT	1	Baggins1 4762 5027	322	Baggins1 5315 5453	275	X:22064584-22064895	22064584	22064895	22064584	22064895	20B	21675681
Baggins1 5315 5453	1	TIRANT	275	Baggins1 4727 4997	-3	X:22065170-22065322	22065170	22065322	22065170	22065322	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5453	-3	hAT-2	111	X:22065319-22065559	22065319	22065559	22065319	22065559	20B	21675681
hAT-2	4	Baggins1 4727 4997	111	Gypsy-52	450	X:22065670-22066511	22065670	22065931	22066384	22066511	20B	21675681
Gypsy-52	1	hAT-2	450	QUASIMODO	1	X:22066961-22067599	22066961	22067599	22066961	22067599	20B	21675681
QUASIMODO	3	Gypsy-52	1	Copia2	1	X:22067600-22068535	22067600	22068051	22068389	22068535	20B	21675681
Copia2	5	QUASIMODO	1	QUASIMODO	1	X:22068536-22071647	22068536	22068733	22071450	22071647	20B	21675681
QUASIMODO	1	Copia2	1	GTWIN	158	X:22071648-22072393	22071648	22072393	22071648	22072393	20B	21675681
GTWIN	1	QUASIMODO	158	QUASIMODO	1	X:22072551-22072958	22072551	22072958	22072551	22072958	20B	21675681
QUASIMODO	5	GTWIN	1	Gypsy-52	117	X:22072959-22076874	22072959	22074042	22076485	22076874	20B	21675681
Gypsy-52	1	QUASIMODO	117	Gypsy	96	X:22076991-22077113	22076991	22077113	22076991	22077113	20B	21675681
Gypsy	2	Gypsy-52	96	TIRANT	17	X:22077209-22077773	22077209	22077645	22077648	22077773	20B	21675681
TIRANT	1	Gypsy	17	Gypsy4	13	X:22077790-22077889	22077790	22077889	22077790	22077889	20B	21675681
Gypsy4	3	TIRANT	13	Stalker3	1	X:22077902-22081574	22077902	22078198	22081186	22081574	20B	21675681
Stalker3	1	Gypsy4	1	Gypsy4	1	X:22081575-22081946	22081575	22081946	22081575	22081946	20B	21675681
Gypsy4	1	Stalker3	1	BS 4782 5126	85	X:22081947-22083868	22081947	22083868	22081947	22083868	20B	21675681
BS 4782 5126	1	Gypsy4	85	Gypsy-10	6	X:22083953-22084297	22083953	22084297	22083953	22084297	20B	21675681
Gypsy-10	1	BS 4782 5126	6	Gypsy-1	1	X:22084303-22084645	22084303	22084645	22084303	22084645	20B	21675681
Gypsy-1	2	Gypsy-10	1	PROTOP 1 781	1	X:22084646-22085829	22084646	22085052	22085113	22085829	20B	21675681
PROTOP 1 781	1	Gypsy-1	1	ROVER-LTR	1	X:22085830-22086675	22085830	22086675	22085830	22086675	20B	21675681
ROVER-LTR	1	PROTOP 1 781	1	ROVER-I	109	X:22086676-22086875	22086676	22086875	22086676	22086875	20B	21675681
ROVER-I	1	ROVER-LTR	109	ROVER-LTR	52	X:22086984-22093346	22086984	22093346	22086984	22093346	20B	21675681
ROVER-LTR	2	ROVER-I	52	hAT-2	59	X:22093398-22093908	22093398	22093720	22093831	22093908	20B	21675681
hAT-2	1	ROVER-LTR	59	Gypsy-52	512	X:22093967-22094051	22093967	22094051	22093967	22094051	20B	21675681
Gypsy-52	1	hAT-2	512	Baggins1 4762 5027	-1	X:22094563-22095048	22094563	22095048	22094563	22095048	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	310	X:22095047-22095311	22095047	22095311	22095047	22095311	20B	21675681
TIRANT	1	Baggins1 4762 5027	310	Baggins1 5315 5438	306	X:22095621-22095932	22095621	22095932	22095621	22095932	20B	21675681
Baggins1 5315 5438	1	TIRANT	306	Baggins1 4727 4997	-3	X:22096238-22096359	22096238	22096359	22096238	22096359	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5438	-3	hAT-2	111	X:22096356-22096596	22096356	22096596	22096356	22096596	20B	21675681
hAT-2	4	Baggins1 4727 4997	111	Gypsy-52	512	X:22096707-22097548	22096707	22096966	22097464	22097548	20B	21675681
Gypsy-52	1	hAT-2	512	Baggins1 4762 5027	-1	X:22098060-22098545	22098060	22098545	22098060	22098545	20B	21675681
Baggins1 4762 5027	1	Gypsy-52	-1	TIRANT	322	X:22098544-22098808	22098544	22098808	22098544	22098808	20B	21675681
TIRANT	1	Baggins1 4762 5027	322	Baggins1 5315 5438	306	X:22099130-22099441	22099130	22099441	22099130	22099441	20B	21675681
Baggins1 5315 5438	1	TIRANT	306	Baggins1 4727 4997	-3	X:22099747-22099868	22099747	22099868	22099747	22099868	20B	21675681
Baggins1 4727 4997	1	Baggins1 5315 5438	-3	hAT-2	111	X:22099865-22100105	22099865	22100105	22099865	22100105	20B	21675681
