Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
Gypsy-5	2	Gypsy-13	265	Gypsy-31	279	X:21954537-21955854	21954537	21954652	21955133	21955854	20B	21675681
Gypsy-31	3	Gypsy-5	279	Gypsy-1	62	X:21956133-21958889	21956133	21956515	21958793	21958889	20B	21675681
Gypsy-1	4	Gypsy-31	62	Gypsy-8	348	X:21958951-21962882	21958951	21959108	21962084	21962882	20B	21675681
Gypsy-8	1	Gypsy-1	348	Gypsy-1	62	X:21963230-21963326	21963230	21963326	21963230	21963326	20B	21675681
Gypsy-1	4	Gypsy-8	62	Gypsy-8	348	X:21963388-21967309	21963388	21963545	21966509	21967309	20B	21675681
Gypsy-8	1	Gypsy-1	348	Gypsy-1	62	X:21967657-21967753	21967657	21967753	21967657	21967753	20B	21675681
Gypsy-1	3	Gypsy-8	62	Gypsy-1	2881	X:21967815-21971065	21967815	21967972	21968112	21971065	20B	21675681
Gypsy-1	2	Gypsy-1	2881	Gypsy-8	62	X:21973946-21974238	21973946	21974090	21974081	21974238	20B	21675681
Gypsy-8	1	Gypsy-1	62	Gypsy5	348	X:21974300-21974396	21974300	21974396	21974300	21974396	20B	21675681
Gypsy5	1	Gypsy-8	348	Gypsy-1	10	X:21974744-21975007	21974744	21975007	21974744	21975007	20B	21675681
Gypsy-1	1	Gypsy5	10	ROVER-LTR	12	X:21975017-21975669	21975017	21975669	21975017	21975669	20B	21675681
ROVER-LTR	1	Gypsy-1	12	Gypsy-10	1	X:21975681-21976080	21975681	21976080	21975681	21976080	20B	21675681
Gypsy-10	1	ROVER-LTR	1	Gypsy-1	1	X:21976081-21977602	21976081	21977602	21976081	21977602	20B	21675681
Gypsy-1	2	Gypsy-10	1	Gypsy-10	1	X:21977603-21979540	21977603	21979063	21979064	21979540	20B	21675681
Gypsy-10	1	Gypsy-1	1	Gypsy-1	4	X:21979541-21979670	21979541	21979670	21979541	21979670	20B	21675681
Gypsy-1	1	Gypsy-10	4	ACCORD	10	X:21979674-21979738	21979674	21979738	21979674	21979738	20B	21675681
ACCORD	1	Gypsy-1	10	Gypsy2	283	X:21979748-21979983	21979748	21979983	21979748	21979983	20B	21675681
Gypsy2	3	ACCORD	283	STALKER4	134	X:21980266-21980985	21980266	21980469	21980900	21980985	20B	21675681
STALKER4	2	Gypsy2	134	DM297	1	X:21981119-21981881	21981119	21981259	21981450	21981881	20B	21675681
DM297	1	STALKER4	1	Gypsy-3	344	X:21981882-21982270	21981882	21982270	21981882	21982270	20B	21675681
Gypsy-3	1	DM297	344	Gypsy-26	301	X:21982614-21982655	21982614	21982655	21982614	21982655	20B	21675681
Gypsy-26	1	Gypsy-3	301	Gypsy-3	124	X:21982956-21983534	21982956	21983534	21982956	21983534	20B	21675681
Gypsy-3	1	Gypsy-26	124	Gypsy-10	1	X:21983658-21984073	21983658	21984073	21983658	21984073	20B	21675681
Gypsy-10	1	Gypsy-3	1	Gypsy-3	1	X:21984074-21984283	21984074	21984283	21984074	21984283	20B	21675681
Gypsy-3	1	Gypsy-10	1	Gypsy-10	-6	X:21984284-21984317	21984284	21984317	21984284	21984317	20B	21675681
Gypsy-10	1	Gypsy-3	-6	DM412B	2	X:21984311-21985610	21984311	21985610	21984311	21985610	20B	21675681
DM412B	1	Gypsy-10	2	Gypsy-3	1	X:21985612-21986088	21985612	21986088	21985612	21986088	20B	21675681
Gypsy-3	2	DM412B	1	GENE	411	X:21986089-21986874	21986089	21986182	21986391	21986874	20B	21675681
GENE	1	Gypsy-3	411	Gypsy-13	745	X:21987285-21989648	21987285	21989648	21987285	21989648	20B	21675681
Gypsy-13	1	GENE	745	Gypsy5	265	X:21990393-21990734	21990393	21990734	21990393	21990734	20B	21675681
Gypsy5	4	Gypsy-13	265	Gypsy-1	509	X:21990999-21994946	21990999	21991150	21993118	21994946	20B	21675681
Gypsy-1	3	Gypsy5	509	ROVER-LTR	12	X:21995455-21999172	21995455	21995612	21995752	21999172	20B	21675681
ROVER-LTR	1	Gypsy-1	12	Gypsy-1	1	X:21999184-21999564	21999184	21999564	21999184	21999564	20B	21675681
Gypsy-1	1	ROVER-LTR	1	Gypsy-10	1	X:21999565-22000389	21999565	22000389	21999565	22000389	20B	21675681
Gypsy-10	1	Gypsy-1	1	Gypsy-1	1	X:22000390-22002497	22000390	22002497	22000390	22002497	20B	21675681
Gypsy-1	2	Gypsy-10	1	Gypsy-10	1	X:22002498-22002728	22002498	22002657	22002685	22002728	20B	21675681
Gypsy-10	1	Gypsy-1	1	Gypsy-1	1	X:22002729-22003477	22002729	22003477	22002729	22003477	20B	21675681
Gypsy-1	1	Gypsy-10	1	Gypsy8-I	1	X:22003478-22003555	22003478	22003555	22003478	22003555	20B	21675681
Gypsy8-I	1	Gypsy-1	1	DM412 5030 6469	418	X:22003556-22004396	22003556	22004396	22003556	22004396	20B	21675681
DM412 5030 6469	1	Gypsy8-I	418	Gypsy-52	53	X:22004814-22006218	22004814	22006218	22004814	22006218	20B	21675681
Gypsy-52	1	DM412 5030 6469	53	DM412 1 414	1	X:22006271-22006905	22006271	22006905	22006271	22006905	20B	21675681
DM412 1 414	1	Gypsy-52	1	DM297	1	X:22006906-22007321	22006906	22007321	22006906	22007321	20B	21675681
DM297	2	DM412 1 414	1	DM412 1 6477	1	X:22007322-22019522	22007322	22018739	22018740	22019522	20B	21675681
DM412 1 6477	1	DM297	1	MDG1	1	X:22019523-22025279	22019523	22025279	22019523	22025279	20B	21675681
MDG1	1	DM412 1 6477	1	DM412B	1	X:22025280-22026049	22025280	22026049	22025280	22026049	20B	21675681
DM412B	1	MDG1	1	DM297	1	X:22026050-22026564	22026050	22026564	22026050	22026564	20B	21675681
DM297	2	DM412B	1	Gypsy-31	133	X:22026565-22027429	22026565	22027031	22027032	22027429	20B	21675681
Gypsy-31	2	DM297	133	HOBO 2632 3016	67	X:22027562-22028125	22027562	22027777	22028063	22028125	20B	21675681
HOBO 2632 3016	1	Gypsy-31	67	PROTOP	-1	X:22028192-22028574	22028192	22028574	22028192	22028574	20B	21675681
PROTOP	2	HOBO 2632 3016	-1	HOBO 1 314	4	X:22028573-22028949	22028573	22028720	22028880	22028949	20B	21675681
HOBO 1 314	1	PROTOP	4	Gypsy5	1400	X:22028953-22029266	22028953	22029266	22028953	22029266	20B	21675681
Gypsy5	2	HOBO 1 314	1400	Gypsy-1	1237	X:22030666-22033324	22030666	22032309	22033181	22033324	20B	21675681
Gypsy-1	1	Gypsy5	1237	Gypsy-1	1328	X:22034561-22034921	22034561	22034921	22034561	22034921	20B	21675681
Gypsy-1	4	Gypsy-1	1328	Gypsy-10	3	X:22036249-22041501	22036249	22040696	22041463	22041501	20B	21675681
Gypsy-10	1	Gypsy-1	3	Gypsy16-I	1	X:22041504-22041604	22041504	22041604	22041504	22041604	20B	21675681
Gypsy16-I	1	Gypsy-10	1	Gypsy-10	46	X:22041605-22041968	22041605	22041968	22041605	22041968	20B	21675681
Gypsy-10	1	Gypsy16-I	46	Gypsy2-I	500	X:22042014-22042312	22042014	22042312	22042014	22042312	20B	21675681
Gypsy2-I	1	Gypsy-10	500	Gypsy-10	379	X:22042812-22043501	22042812	22043501	22042812	22043501	20B	21675681
Gypsy-10	2	Gypsy2-I	379	G4	411	X:22043880-22044523	22043880	22044032	22044457	22044523	20B	21675681
G4	1	Gypsy-10	411	DM412 1 1040	3	X:22044934-22045045	22044934	22045045	22044934	22045045	20B	21675681
DM412 1 1040	1	G4	3	DM412B	16	X:22045048-22046082	22045048	22046082	22045048	22046082	20B	21675681
DM412B	1	DM412 1 1040	16	Gypsy-3	1	X:22046098-22046555	22046098	22046555	22046098	22046555	20B	21675681
Gypsy-3	2	DM412B	1	Gypsy-13	3486	X:22046556-22047338	22046556	22046649	22046854	22047338	20B	21675681
Gypsy-13	1	Gypsy-3	3486	Gypsy-31	297	X:22050824-22051336	22050824	22051336	22050824	22051336	20B	21675681
Gypsy-31	3	Gypsy-13	297	STALKER4	50	X:22051633-22053808	22051633	22051768	22053258	22053808	20B	21675681
STALKER4	1	Gypsy-31	50	Gypsy5	1	X:22053858-22054249	22053858	22054249	22053858	22054249	20B	21675681
Gypsy5	2	STALKER4	1	DM297	518	X:22054250-22057268	22054250	22056948	22056941	22057268	20B	21675681
DM297	1	Gypsy5	518	NOMAD	1828	X:22057786-22062965	22057786	22062965	22057786	22062965	20B	21675681
NOMAD	2	DM297	1828	Gypsy-3	49	X:22064793-22067186	22064793	22067154	22067155	22067186	20B	21675681
Gypsy-3	1	NOMAD	49	NOMAD	160	X:22067235-22067459	22067235	22067459	22067235	22067459	20B	21675681
NOMAD	1	Gypsy-3	160	BATUMI	1	X:22067619-22067823	22067619	22067823	22067619	22067823	20B	21675681
BATUMI	3	NOMAD	1	Gypsy-4	60	X:22067824-22075101	22067824	22067919	22074993	22075101	20B	21675681
Gypsy-4	1	BATUMI	60	DNAREP1	3	X:22075161-22075759	22075161	22075759	22075161	22075759	20B	21675681
DNAREP1	1	Gypsy-4	3	GENE	-27	X:22075762-22076194	22075762	22076194	22075762	22076194	20B	21675681
GENE	1	DNAREP1	-27	DNAREP1	-812	X:22076167-22077828	22076167	22077828	22076167	22077828	20B	21675681
DNAREP1	1	GENE	-812	IVK	826	X:22077016-22077428	22077016	22077428	22077016	22077428	20B	21675681
IVK	1	DNAREP1	826	Gypsy-13	1	X:22078254-22078720	22078254	22078720	22078254	22078720	20B	21675681
Gypsy-13	2	IVK	1	Gypsy-26	80	X:22078721-22079761	22078721	22079214	22079244	22079761	20B	21675681
Gypsy-26	1	Gypsy-13	80	IVK	1	X:22079841-22079972	22079841	22079972	22079841	22079972	20B	21675681
IVK	2	Gypsy-26	1	FW	44	X:22079973-22080600	22079973	22080336	22080336	22080600	20B	21675681
FW	1	IVK	44	IVK	10	X:22080644-22085238	22080644	22085238	22080644	22085238	20B	21675681
IVK	2	FW	10	Helitron-1	857	X:22085248-22088205	22085248	22087760	22087763	22088205	20B	21675681
Helitron-1	1	IVK	857	Helitron-N1	3306	X:22089062-22089106	22089062	22089106	22089062	22089106	20B	21675681
Helitron-N1	1	Helitron-1	3306	DMCR1A 2225 4125	954	X:22092412-22092493	22092412	22092493	22092412	22092493	20B	21675681
DMCR1A 2225 4125	1	Helitron-N1	954	Gypsy2	120	X:22093447-22095328	22093447	22095328	22093447	22095328	20B	21675681
Gypsy2	1	DMCR1A 2225 4125	120	DIVER2	175	X:22095448-22095584	22095448	22095584	22095448	22095584	20B	21675681
DIVER2	1	Gypsy2	175	GENE	607	X:22095759-22095975	22095759	22095975	22095759	22095975	20B	21675681
GENE	1	DIVER2	607	DNAREP1	-812	X:22096582-22098234	22096582	22098234	22096582	22098234	20B	21675681
DNAREP1	1	GENE	-812	IVK	828	X:22097422-22097832	22097422	22097832	22097422	22097832	20B	21675681
IVK	1	DNAREP1	828	Gypsy-13	1	X:22098660-22099126	22098660	22099126	22098660	22099126	20B	21675681
Gypsy-13	2	IVK	1	Gypsy-26	80	X:22099127-22100179	22099127	22099620	22099650	22100179	20B	21675681
Gypsy-26	1	Gypsy-13	80	IVK	1	X:22100259-22100390	22100259	22100390	22100259	22100390	20B	21675681
IVK	2	Gypsy-26	1	FW	43	X:22100391-22101018	22100391	22100754	22100754	22101018	20B	21675681
FW	1	IVK	43	BLOOD	132	X:22101061-22104617	22101061	22104617	22101061	22104617	20B	21675681
BLOOD	1	FW	132	Gypsy-4	-4	X:22104749-22104828	22104749	22104828	22104749	22104828	20B	21675681
Gypsy-4	6	BLOOD	-4	BLOOD	1	X:22104824-22112243	22104824	22104928	22112065	22112243	20B	21675681
BLOOD	1	Gypsy-4	1	DM1731	1	X:22112244-22115342	22112244	22115342	22112244	22115342	20B	21675681
DM1731	3	BLOOD	1	BLOOD	1	X:22115343-22119954	22115343	22115674	22119619	22119954	20B	21675681
BLOOD	2	DM1731	1	FW	1	X:22119955-22124108	22119955	22123715	22123847	22124108	20B	21675681
FW	1	BLOOD	1	IVK	10	X:22124109-22125151	22124109	22125151	22124109	22125151	20B	21675681
IVK	1	FW	10	LINEJ1	17	X:22125161-22127607	22125161	22127607	22125161	22127607	20B	21675681
LINEJ1	1	IVK	17	IVK	-1	X:22127624-22128180	22127624	22128180	22127624	22128180	20B	21675681
IVK	2	LINEJ1	-1	Helitron-1	857	X:22128179-22128693	22128179	22128248	22128251	22128693	20B	21675681
Helitron-1	1	IVK	857	IVK	526	X:22129550-22129594	22129550	22129594	22129550	22129594	20B	21675681
IVK	1	Helitron-1	526	LINEJ1	17	X:22130120-22131572	22130120	22131572	22130120	22131572	20B	21675681
LINEJ1	1	IVK	17	IVK	-1	X:22131589-22132145	22131589	22132145	22131589	22132145	20B	21675681
IVK	2	LINEJ1	-1	Helitron-1	857	X:22132144-22132658	22132144	22132213	22132216	22132658	20B	21675681
Helitron-1	1	IVK	857	DMCR1A 1050 4125	3520	X:22133515-22133559	22133515	22133559	22133515	22133559	20B	21675681
DMCR1A 1050 4125	1	Helitron-1	3520	Gypsy2	116	X:22137079-22139746	22137079	22139746	22137079	22139746	20B	21675681
Gypsy2	1	DMCR1A 1050 4125	116	DIVER2	175	X:22139862-22140002	22139862	22140002	22139862	22140002	20B	21675681
DIVER2	1	Gypsy2	175	Gypsy2	101	X:22140177-22140393	22140177	22140393	22140177	22140393	20B	21675681
Gypsy2	1	DIVER2	101	Stalker2	19	X:22140494-22140627	22140494	22140627	22140494	22140627	20B	21675681
Stalker2	1	Gypsy2	19	Gypsy-2	-5	X:22140646-22140779	22140646	22140779	22140646	22140779	20B	21675681
Gypsy-2	2	Stalker2	-5	ZAM	-4	X:22140774-22141414	22140774	22141008	22141009	22141414	20B	21675681
ZAM	2	Gypsy-2	-4	FROGGER	952	X:22141410-22143201	22141410	22141608	22142188	22143201	20B	21675681
FROGGER	1	ZAM	952	Copia-7	1	X:22144153-22144355	22144153	22144355	22144153	22144355	20B	21675681
Copia-7	2	FROGGER	1	BS2 2217 4721	27	X:22144356-22145445	22144356	22144491	22144523	22145445	20B	21675681
BS2 2217 4721	1	Copia-7	27	Copia1-I	25	X:22145472-22147983	22145472	22147983	22145472	22147983	20B	21675681
Copia1-I	1	BS2 2217 4721	25	ZAM	0	X:22148008-22149008	22148008	22149008	22148008	22149008	20B	21675681
ZAM	1	Copia1-I	0	DMTOM1	1	X:22149008-22149812	22149008	22149812	22149008	22149812	20B	21675681
DMTOM1	1	ZAM	1	Gypsy-5	2	X:22149813-22150033	22149813	22150033	22149813	22150033	20B	21675681
Gypsy-5	1	DMTOM1	2	Gypsy-15	14	X:22150035-22150535	22150035	22150535	22150035	22150535	20B	21675681
Gypsy-15	1	Gypsy-5	14	Gypsy-13	1	X:22150549-22150622	22150549	22150622	22150549	22150622	20B	21675681
Gypsy-13	1	Gypsy-15	1	ZAM	1	X:22150623-22151449	22150623	22151449	22150623	22151449	20B	21675681
ZAM	1	Gypsy-13	1	DIVER2	1229	X:22151450-22152169	22151450	22152169	22151450	22152169	20B	21675681
DIVER2	1	ZAM	1229	DOC2	29	X:22153398-22153431	22153398	22153431	22153398	22153431	20B	21675681
DOC2	1	DIVER2	29	Jockey-7	1	X:22153460-22153537	22153460	22153537	22153460	22153537	20B	21675681
Jockey-7	1	DOC2	1	DOC2	1	X:22153538-22154125	22153538	22154125	22153538	22154125	20B	21675681
DOC2	1	Jockey-7	1	GENE	57	X:22154126-22157689	22154126	22157689	22154126	22157689	20B	21675681
GENE	1	DOC2	57	DIVER2	66	X:22157746-22158009	22157746	22158009	22157746	22158009	20B	21675681
DIVER2	1	GENE	66	GENE	1007	X:22158075-22158109	22158075	22158109	22158075	22158109	20B	21675681
GENE	1	DIVER2	1007	DIVER2	-25	X:22159116-22159385	22159116	22159385	22159116	22159385	20B	21675681
DIVER2	1	GENE	-25	GENE	66	X:22159360-22159394	22159360	22159394	22159360	22159394	20B	21675681
GENE	2	DIVER2	66	DIVER2	66	X:22159460-22160017	22159460	22159723	22159754	22160017	20B	21675681
DIVER2	1	GENE	66	GENE	1004	X:22160083-22160117	22160083	22160117	22160083	22160117	20B	21675681
GENE	1	DIVER2	1004	DIVER2	-25	X:22161121-22161390	22161121	22161390	22161121	22161390	20B	21675681
DIVER2	1	GENE	-25	GENE	66	X:22161365-22161399	22161365	22161399	22161365	22161399	20B	21675681
GENE	2	DIVER2	66	DIVER2	66	X:22161465-22162022	22161465	22161728	22161759	22162022	20B	21675681
DIVER2	1	GENE	66	GENE	1005	X:22162088-22162122	22162088	22162122	22162088	22162122	20B	21675681
GENE	1	DIVER2	1005	DIVER2	-25	X:22163127-22163396	22163127	22163396	22163127	22163396	20B	21675681
DIVER2	1	GENE	-25	GENE	66	X:22163371-22163405	22163371	22163405	22163371	22163405	20B	21675681
GENE	2	DIVER2	66	DIVER2	66	X:22163471-22164028	22163471	22163734	22163765	22164028	20B	21675681
DIVER2	1	GENE	66	GENE	1188	X:22164094-22164128	22164094	22164128	22164094	22164128	20B	21675681
GENE	1	DIVER2	1188	GENE	1012	X:22165316-22165579	22165316	22165579	22165316	22165579	20B	21675681
GENE	1	GENE	1012	DIVER2	-25	X:22166591-22166860	22166591	22166860	22166591	22166860	20B	21675681
DIVER2	1	GENE	-25	GENE	66	X:22166835-22166869	22166835	22166869	22166835	22166869	20B	21675681
GENE	2	DIVER2	66	DIVER2	66	X:22166935-22167492	22166935	22167198	22167229	22167492	20B	21675681
DIVER2	1	GENE	66	GENE	1180	X:22167558-22167592	22167558	22167592	22167558	22167592	20B	21675681
GENE	1	DIVER2	1180	GENE	1012	X:22168772-22169035	22168772	22169035	22168772	22169035	20B	21675681
GENE	1	GENE	1012	DIVER2	-25	X:22170047-22170316	22170047	22170316	22170047	22170316	20B	21675681
DIVER2	1	GENE	-25	GENE	66	X:22170291-22170325	22170291	22170325	22170291	22170325	20B	21675681
GENE	1	DIVER2	66	GENE	1012	X:22170391-22170654	22170391	22170654	22170391	22170654	20B	21675681
GENE	1	GENE	1012	DIVER2	-25	X:22171666-22171935	22171666	22171935	22171666	22171935	20B	21675681
DIVER2	1	GENE	-25	GENE	66	X:22171910-22171944	22171910	22171944	22171910	22171944	20B	21675681
GENE	1	DIVER2	66	GENE	1180	X:22172010-22172273	22172010	22172273	22172010	22172273	20B	21675681
GENE	1	GENE	1180	GENE	1176	X:22173453-22173716	22173453	22173716	22173453	22173716	20B	21675681
GENE	2	GENE	1176	DIVER2	-25	X:22174892-22176417	22174892	22175155	22176148	22176417	20B	21675681
DIVER2	1	GENE	-25	GENE	66	X:22176392-22176426	22176392	22176426	22176392	22176426	20B	21675681
GENE	2	DIVER2	66	DIVER2	-25	X:22176492-22178018	22176492	22176755	22177749	22178018	20B	21675681
DIVER2	1	GENE	-25	Mariner-1	303	X:22177993-22178027	22177993	22178027	22177993	22178027	20B	21675681
Mariner-1	1	DIVER2	303	GENE	2465	X:22178330-22179990	22178330	22179990	22178330	22179990	20B	21675681
GENE	1	Mariner-1	2465	DIVER2	-25	X:22182455-22182724	22182455	22182724	22182455	22182724	20B	21675681
DIVER2	1	GENE	-25	BATUMI	1321	X:22182699-22182733	22182699	22182733	22182699	22182733	20B	21675681
BATUMI	6	DIVER2	1321	DMCR1A 2 4596	35	X:22184054-22185989	22184054	22184343	22185528	22185989	20B	21675681
DMCR1A 2 4596	1	BATUMI	35	BATUMI	19	X:22186024-22190454	22186024	22190454	22186024	22190454	20B	21675681
BATUMI	2	DMCR1A 2 4596	19	R1	-6	X:22190473-22196310	22190473	22196045	22196046	22196310	20B	21675681
R1	2	BATUMI	-6	DMCR1A 2963 4557	1	X:22196304-22196883	22196304	22196764	22196782	22196883	20B	21675681
DMCR1A 2963 4557	1	R1	1	R1	19	X:22196884-22198395	22196884	22198395	22196884	22198395	20B	21675681
R1	6	DMCR1A 2963 4557	19	DMCR1A 2963 4557	1	X:22198414-22201517	22198414	22198961	22201416	22201517	20B	21675681
DMCR1A 2963 4557	1	R1	1	R1	19	X:22201518-22203029	22201518	22203029	22201518	22203029	20B	21675681
R1	7	DMCR1A 2963 4557	19	Gypsy-1	145	X:22203048-22206483	22203048	22203595	22206368	22206483	20B	21675681
Gypsy-1	1	R1	145	hAT-N1B	65	X:22206628-22207131	22206628	22207131	22206628	22207131	20B	21675681
hAT-N1B	1	Gypsy-1	65	ROOA	263	X:22207196-22207242	22207196	22207242	22207196	22207242	20B	21675681
ROOA	3	hAT-N1B	263	R1-2	-3	X:22207505-22208282	22207505	22207838	22208150	22208282	20B	21675681
R1-2	1	ROOA	-3	DNAREP1	91	X:22208279-22208636	22208279	22208636	22208279	22208636	20B	21675681
DNAREP1	1	R1-2	91	MAX	651	X:22208727-22209030	22208727	22209030	22208727	22209030	20B	21675681
MAX	2	DNAREP1	651	Helitron-1	748	X:22209681-22210344	22209681	22210021	22210025	22210344	20B	21675681
Helitron-1	2	MAX	748	Gypsy-1	102	X:22211092-22211701	22211092	22211555	22211557	22211701	20B	21675681
Gypsy-1	4	Helitron-1	102	Transib-N1	-7	X:22211803-22213871	22211803	22212310	22213740	22213871	20B	21675681
Transib-N1	2	Gypsy-1	-7	Mariner-7	2	X:22213864-22214202	22213864	22214017	22214092	22214202	20B	21675681
Mariner-7	1	Transib-N1	2	DNAREP1	1	X:22214204-22214391	22214204	22214391	22214204	22214391	20B	21675681
DNAREP1	2	Mariner-7	1	Gypsy-2	18	X:22214392-22214750	22214392	22214677	22214676	22214750	20B	21675681
Gypsy-2	1	DNAREP1	18	MAX	410	X:22214768-22214836	22214768	22214836	22214768	22214836	20B	21675681
MAX	2	Gypsy-2	410	Helitron-1	926	X:22215246-22215909	22215246	22215586	22215590	22215909	20B	21675681
Helitron-1	2	MAX	926	Gypsy-1	102	X:22216835-22217444	22216835	22217298	22217300	22217444	20B	21675681
Gypsy-1	4	Helitron-1	102	Transib-N1	-7	X:22217546-22219614	22217546	22218053	22219483	22219614	20B	21675681
Transib-N1	2	Gypsy-1	-7	Mariner-7	2	X:22219607-22219945	22219607	22219760	22219835	22219945	20B	21675681
Mariner-7	1	Transib-N1	2	DNAREP1	1	X:22219947-22220134	22219947	22220134	22219947	22220134	20B	21675681
DNAREP1	2	Mariner-7	1	Gypsy-2	18	X:22220135-22220493	22220135	22220420	22220419	22220493	20B	21675681
Gypsy-2	1	DNAREP1	18	MAX	410	X:22220511-22220579	22220511	22220579	22220511	22220579	20B	21675681
MAX	2	Gypsy-2	410	Helitron-1	926	X:22220989-22221652	22220989	22221329	22221333	22221652	20B	21675681
Helitron-1	2	MAX	926	Gypsy-1	102	X:22222578-22223187	22222578	22223041	22223043	22223187	20B	21675681
Gypsy-1	4	Helitron-1	102	Transib-N1	-7	X:22223289-22225357	22223289	22223796	22225226	22225357	20B	21675681
Transib-N1	2	Gypsy-1	-7	Mariner-7	2	X:22225350-22225688	22225350	22225503	22225578	22225688	20B	21675681
Mariner-7	1	Transib-N1	2	DNAREP1	1	X:22225690-22225877	22225690	22225877	22225690	22225877	20B	21675681
DNAREP1	2	Mariner-7	1	Mariner-7	-8	X:22225878-22226236	22225878	22226163	22226162	22226236	20B	21675681
Mariner-7	3	DNAREP1	-8	GENE	938	X:22226228-22226723	22226228	22226308	22226568	22226723	20B	21675681
GENE	1	Mariner-7	938	TART	-555	X:22227661-22228880	22227661	22228880	22227661	22228880	20B	21675681
TART	1	GENE	-555	DNAREP1	1123	X:22228325-22228499	22228325	22228499	22228325	22228499	20B	21675681
DNAREP1	1	TART	1123	Transib-1	75	X:22229622-22229750	22229622	22229750	22229622	22229750	20B	21675681
Transib-1	1	DNAREP1	75	BEL1-I	868	X:22229825-22229902	22229825	22229902	22229825	22229902	20B	21675681
BEL1-I	1	Transib-1	868	DNAREP1	361	X:22230770-22230823	22230770	22230823	22230770	22230823	20B	21675681
DNAREP1	2	BEL1-I	361	I-4	-7	X:22231184-22231809	22231184	22231387	22231382	22231809	20B	21675681
I-4	3	DNAREP1	-7	GENE	1646	X:22231802-22232452	22231802	22232030	22232302	22232452	20B	21675681
GENE	1	I-4	1646	DNA3-1	-53	X:22234098-22238676	22234098	22238676	22234098	22238676	20B	21675681
DNA3-1	1	GENE	-53	DNAREP1	783	X:22238623-22238669	22238623	22238669	22238623	22238669	20B	21675681
DNAREP1	1	DNA3-1	783	FB4	-5	X:22239452-22239656	22239452	22239656	22239452	22239656	20B	21675681
FB4	3	DNAREP1	-5	Transib-N1	53	X:22239651-22240744	22239651	22240006	22240511	22240744	20B	21675681
Transib-N1	2	FB4	53	DNAREP1	357	X:22240797-22241101	22240797	22240880	22240928	22241101	20B	21675681
DNAREP1	3	Transib-N1	357	Helitron-1	126	X:22241458-22242417	22241458	22241523	22242247	22242417	20B	21675681
Helitron-1	1	DNAREP1	126	DNAREP1	30	X:22242543-22242631	22242543	22242631	22242543	22242631	20B	21675681
DNAREP1	1	Helitron-1	30	GENE	1028	X:22242661-22242928	22242661	22242928	22242661	22242928	20B	21675681
GENE	1	DNAREP1	1028	MINIME	-2720	X:22243956-22247299	22243956	22247299	22243956	22247299	20B	21675681
MINIME	1	GENE	-2720	Helitron-1	175	X:22244579-22244640	22244579	22244640	22244579	22244640	20B	21675681
Helitron-1	1	MINIME	175	DNAREP1	606	X:22244815-22244859	22244815	22244859	22244815	22244859	20B	21675681
DNAREP1	5	Helitron-1	606	GENE	1279	X:22245465-22246221	22245465	22245634	22246019	22246221	20B	21675681
