Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
Invader3	1	Gypsy-5	510	Copia-1	2	X:22257453-22257774	22257453	22257774	22257453	22257774	20B	21675681
Copia-1	1	Invader3	2	BS2 3627 4721	9	X:22257776-22257859	22257776	22257859	22257776	22257859	20B	21675681
BS2 3627 4721	1	Copia-1	9	Copia-1	1	X:22257868-22258955	22257868	22258955	22257868	22258955	20B	21675681
Copia-1	1	BS2 3627 4721	1	STALKER4	-5	X:22258956-22259541	22258956	22259541	22258956	22259541	20B	21675681
STALKER4	3	Copia-1	-5	DOC6	6	X:22259536-22264842	22259536	22259884	22263241	22264842	20B	21675681
DOC6	1	STALKER4	6	STALKER4	83	X:22264848-22269079	22264848	22269079	22264848	22269079	20B	21675681
STALKER4	2	DOC6	83	Copia-1	0	X:22269162-22269658	22269162	22269491	22269496	22269658	20B	21675681
Copia-1	1	STALKER4	0	DNAREP1	4867	X:22269658-22270222	22269658	22270222	22269658	22270222	20B	21675681
DNAREP1	2	Copia-1	4867	RTEX-1	3535	X:22275089-22275543	22275089	22275327	22275400	22275543	20B	21675681
RTEX-1	1	DNAREP1	3535	M4DM 1 1435	1779	X:22279078-22279192	22279078	22279192	22279078	22279192	20B	21675681
M4DM 1 1435	1	RTEX-1	1779	Invader3	1312	X:22280971-22282413	22280971	22282413	22280971	22282413	20B	21675681
Invader3	1	M4DM 1 1435	1312	Gypsy-5	1	X:22283725-22284046	22283725	22284046	22283725	22284046	20B	21675681
Gypsy-5	1	Invader3	1	Invader3	1	X:22284047-22289012	22284047	22289012	22284047	22289012	20B	21675681
Invader3	1	Gypsy-5	1	Transib-N1	3294	X:22289013-22289334	22289013	22289334	22289013	22289334	20B	21675681
Transib-N1	1	Invader3	3294	DNAREP1	131	X:22292628-22293063	22292628	22293063	22292628	22293063	20B	21675681
DNAREP1	1	Transib-N1	131	DNAREP1	5200	X:22293194-22293690	22293194	22293690	22293194	22293690	20B	21675681
DNAREP1	1	DNAREP1	5200	Helitron-N1	2790	X:22298890-22299409	22298890	22299409	22298890	22299409	20B	21675681
Helitron-N1	1	DNAREP1	2790	DNAREP1	445	X:22302199-22302284	22302199	22302284	22302199	22302284	20B	21675681
DNAREP1	3	Helitron-N1	445	Gypsy-26	3048	X:22302729-22303776	22302729	22303097	22303732	22303776	20B	21675681
Gypsy-26	1	DNAREP1	3048	Helitron-N2	9	X:22306824-22307187	22306824	22307187	22306824	22307187	20B	21675681
Helitron-N2	1	Gypsy-26	9	DNAREP1	33	X:22307196-22307275	22307196	22307275	22307196	22307275	20B	21675681
DNAREP1	1	Helitron-N2	33	DNAREP1	1057	X:22307308-22307419	22307308	22307419	22307308	22307419	20B	21675681
DNAREP1	1	DNAREP1	1057	Harbinger-1	2823	X:22308476-22308646	22308476	22308646	22308476	22308646	20B	21675681
Harbinger-1	1	DNAREP1	2823	DNAREP1	1	X:22311469-22311480	22311469	22311480	22311469	22311480	20B	21675681
DNAREP1	1	Harbinger-1	1	Hoyak2 1 50	3	X:22311481-22311843	22311481	22311843	22311481	22311843	20B	21675681
Hoyak2 1 50	1	DNAREP1	3	DNAREP1	125	X:22311846-22311889	22311846	22311889	22311846	22311889	20B	21675681
DNAREP1	1	Hoyak2 1 50	125	DNAREP1	1154	X:22312014-22312093	22312014	22312093	22312014	22312093	20B	21675681
DNAREP1	1	DNAREP1	1154	GENE	769	X:22313247-22313447	22313247	22313447	22313247	22313447	20B	21675681
GENE	1	DNAREP1	769	IVK	-278	X:22314216-22316303	22314216	22316303	22314216	22316303	20B	21675681
IVK	1	GENE	-278	DNAREP1	1738	X:22316025-22316355	22316025	22316355	22316025	22316355	20B	21675681
DNAREP1	1	IVK	1738	PROTOP	2515	X:22318093-22318199	22318093	22318199	22318093	22318199	20B	21675681
PROTOP	1	DNAREP1	2515	PROTOP 538 605	-7	X:22320714-22321221	22320714	22321221	22320714	22321221	20B	21675681
PROTOP 538 605	1	PROTOP	-7	PROTOP 3472 3672	-5	X:22321214-22321277	22321214	22321277	22321214	22321277	20B	21675681
PROTOP 3472 3672	1	PROTOP 538 605	-5	PROTOP	11	X:22321272-22321468	22321272	22321468	22321272	22321468	20B	21675681
PROTOP	1	PROTOP 3472 3672	11	M4DM 1 1435	7	X:22321479-22321810	22321479	22321810	22321479	22321810	20B	21675681
M4DM 1 1435	1	PROTOP	7	PROTOP	1	X:22321817-22323246	22321817	22323246	22321817	22323246	20B	21675681
PROTOP	1	M4DM 1 1435	1	GENE	226	X:22323247-22323288	22323247	22323288	22323247	22323288	20B	21675681
GENE	1	PROTOP	226	CR1-5	-21987	X:22323514-22350507	22323514	22350507	22323514	22350507	20B	21675681
CR1-5	1	GENE	-21987	DNAREP1	1	X:22328520-22328551	22328520	22328551	22328520	22328551	20B	21675681
DNAREP1	1	CR1-5	1	Hoyak2 2518 2560	1	X:22328552-22329122	22328552	22329122	22328552	22329122	20B	21675681
Hoyak2 2518 2560	1	DNAREP1	1	DNAREP1	1532	X:22329123-22329168	22329123	22329168	22329123	22329168	20B	21675681
DNAREP1	1	Hoyak2 2518 2560	1532	Copia-1	289	X:22330700-22331151	22330700	22331151	22330700	22331151	20B	21675681
Copia-1	1	DNAREP1	289	Copia-1	2006	X:22331440-22331652	22331440	22331652	22331440	22331652	20B	21675681
Copia-1	6	Copia-1	2006	Helitron-N2	674	X:22333658-22336982	22333658	22333706	22336788	22336982	20B	21675681
Helitron-N2	1	Copia-1	674	DNAREP1	-10	X:22337656-22337696	22337656	22337696	22337656	22337696	20B	21675681
DNAREP1	1	Helitron-N2	-10	Helitron-N1	65	X:22337686-22337805	22337686	22337805	22337686	22337805	20B	21675681
Helitron-N1	1	DNAREP1	65	DNAREP1	7473	X:22337870-22337928	22337870	22337928	22337870	22337928	20B	21675681
DNAREP1	1	Helitron-N1	7473	Hoyak2 1 40	1	X:22345401-22345992	22345401	22345992	22345401	22345992	20B	21675681
Hoyak2 1 40	1	DNAREP1	1	Helitron-N2	300	X:22345993-22346032	22345993	22346032	22345993	22346032	20B	21675681
Helitron-N2	1	Hoyak2 1 40	300	DNA4-1	58	X:22346332-22346423	22346332	22346423	22346332	22346423	20B	21675681
DNA4-1	1	Helitron-N2	58	DNAREP1	1221	X:22346481-22346545	22346481	22346545	22346481	22346545	20B	21675681
DNAREP1	1	DNA4-1	1221	DMRT1C 3808 5443	4292	X:22347766-22348127	22347766	22348127	22347766	22348127	20B	21675681
DMRT1C 3808 5443	1	DNAREP1	4292	BS2 1885 2557	6476	X:22352419-22353835	22352419	22353835	22352419	22353835	20B	21675681
BS2 1885 2557	1	DMRT1C 3808 5443	6476	BS3	8	X:22360311-22360933	22360311	22360933	22360311	22360933	20B	21675681
BS3	2	BS2 1885 2557	8	DNAREP1	1794	X:22360941-22362225	22360941	22361906	22361902	22362225	20B	21675681
DNAREP1	5	BS3	1794	hAT-1	6009	X:22364019-22366517	22364019	22364531	22366445	22366517	20B	21675681
hAT-1	3	DNAREP1	6009	DNAREP1	70	X:22372526-22373780	22372526	22372716	22373704	22373780	20C	22371347
DNAREP1	2	hAT-1	70	GENE	-155	X:22373850-22374720	22373850	22374258	22374264	22374720	20C	22371347
GENE	1	DNAREP1	-155	DNAREP1	1139	X:22374565-22377108	22374565	22377108	22374565	22377108	20C	22371347
DNAREP1	1	GENE	1139	Gypsy-1	3846	X:22378247-22378666	22378247	22378666	22378247	22378666	20C	22371347
Gypsy-1	3	DNAREP1	3846	Helitron-N1	6	X:22382512-22383377	22382512	22382607	22382708	22383377	20C	22371347
Helitron-N1	1	Gypsy-1	6	DNAREP1	873	X:22383383-22383460	22383383	22383460	22383383	22383460	20C	22371347
DNAREP1	1	Helitron-N1	873	FB4	38	X:22384333-22384719	22384333	22384719	22384333	22384719	20C	22371347
FB4	2	DNAREP1	38	TRANSIB2 16 262	4192	X:22384757-22385329	22384757	22385113	22385113	22385329	20C	22371347
TRANSIB2 16 262	1	FB4	4192	TRANSIB2 2273 2844	-1	X:22389521-22389767	22389521	22389767	22389521	22389767	20C	22371347
TRANSIB2 2273 2844	1	TRANSIB2 16 262	-1	Gypsy-1	593	X:22389766-22390346	22389766	22390346	22389766	22390346	20C	22371347
Gypsy-1	1	TRANSIB2 2273 2844	593	DNAREP1	3526	X:22390939-22391216	22390939	22391216	22390939	22391216	20C	22371347
DNAREP1	3	Gypsy-1	3526	Transib-1	14879	X:22394742-22395200	22394742	22394976	22395115	22395200	20C	22371347
Transib-1	1	DNAREP1	14879	DNAREP1	1	X:22410079-22410116	22410079	22410116	22410079	22410116	20C	22371347
DNAREP1	1	Transib-1	1	Copia-1	1	X:22410117-22410351	22410117	22410351	22410117	22410351	20C	22371347
Copia-1	5	DNAREP1	1	DNAREP1	15	X:22410352-22414568	22410352	22410382	22414378	22414568	20C	22371347
DNAREP1	1	Copia-1	15	DNAREP1	1837	X:22414583-22414865	22414583	22414865	22414583	22414865	20C	22371347
DNAREP1	2	DNAREP1	1837	DNAREP1	1899	X:22416702-22416976	22416702	22416860	22416893	22416976	20C	22371347
DNAREP1	1	DNAREP1	1899	GENE	682	X:22418875-22419287	22418875	22419287	22418875	22419287	20C	22371347
GENE	1	DNAREP1	682	PROTOP	2180	X:22419969-22420849	22419969	22420849	22419969	22420849	20C	22371347
PROTOP	3	GENE	2180	PROTOP 3152 4013	28	X:22423029-22424944	22423029	22423719	22424267	22424944	20C	22371347
PROTOP 3152 4013	1	PROTOP	28	Gypsy-5	1	X:22424972-22425796	22424972	22425796	22424972	22425796	20C	22371347
Gypsy-5	1	PROTOP 3152 4013	1	GENE	-6560	X:22425797-22432812	22425797	22432812	22425797	22432812	20C	22371347
GENE	1	Gypsy-5	-6560	GENE	4032	X:22426252-22428421	22426252	22428421	22426252	22428421	20C	22371347
GENE	1	GENE	4032	PROTOP	-590	X:22432453-22433451	22432453	22433451	22432453	22433451	20C	22371347
PROTOP	1	GENE	-590	DNAREP1	90	X:22432861-22433248	22432861	22433248	22432861	22433248	20C	22371347
DNAREP1	1	PROTOP	90	PROTOP	3	X:22433338-22433578	22433338	22433578	22433338	22433578	20C	22371347
PROTOP	3	DNAREP1	3	Gypsy-11	259	X:22433581-22434786	22433581	22433618	22434098	22434786	20C	22371347
Gypsy-11	4	PROTOP	259	DNAREP1	219	X:22435045-22440133	22435045	22436093	22439811	22440133	20C	22371347
DNAREP1	2	Gypsy-11	219	BEL-2	616	X:22440352-22440770	22440352	22440736	22440735	22440770	20C	22371347
BEL-2	1	DNAREP1	616	NOMAD	107	X:22441386-22441587	22441386	22441587	22441386	22441587	20C	22371347
NOMAD	2	BEL-2	107	GENE	-671	X:22441694-22448891	22441694	22442330	22442331	22448891	20C	22371347
GENE	1	NOMAD	-671	NOMAD	-16055	X:22448220-22464947	22448220	22464947	22448220	22464947	20C	22371347
NOMAD	1	GENE	-16055	Copia-1	1	X:22448892-22449303	22448892	22449303	22448892	22449303	20C	22371347
Copia-1	2	NOMAD	1	500U	15	X:22449304-22452924	22449304	22452733	22452738	22452924	20C	22371347
500U	4	Copia-1	15	Jockey-3	551	X:22452939-22454013	22452939	22453280	22453667	22454013	20C	22371347
Jockey-3	1	500U	551	500U	466	X:22454564-22454937	22454564	22454937	22454564	22454937	20C	22371347
500U	4	Jockey-3	466	Jockey-3	408	X:22455403-22456893	22455403	22455900	22456478	22456893	20C	22371347
Jockey-3	1	500U	408	500U	955	X:22457301-22457674	22457301	22457674	22457301	22457674	20C	22371347
500U	17	Jockey-3	955	Jockey-3	797	X:22458629-22467551	22458629	22459145	22467053	22467551	20C	22371347
Jockey-3	1	500U	797	Gypsy-5	3	X:22468348-22468839	22468348	22468839	22468348	22468839	20C	22371347
Gypsy-5	1	Jockey-3	3	GENE	-3772	X:22468842-22475864	22468842	22475864	22468842	22475864	20C	22371347
GENE	1	Gypsy-5	-3772	PROTOP	2374	X:22472092-22473539	22472092	22473539	22472092	22473539	20C	22371347
PROTOP	1	GENE	2374	DNAREP1	90	X:22475913-22476300	22475913	22476300	22475913	22476300	20C	22371347
DNAREP1	1	PROTOP	90	PROTOP	3	X:22476390-22476630	22476390	22476630	22476390	22476630	20C	22371347
PROTOP	3	DNAREP1	3	GENE	-680	X:22476633-22477840	22476633	22476670	22477150	22477840	20C	22371347
GENE	1	PROTOP	-680	Gypsy-11	203	X:22477160-22477898	22477160	22477898	22477160	22477898	20C	22371347
Gypsy-11	1	GENE	203	GENE	-804	X:22478101-22479153	22478101	22479153	22478101	22479153	20C	22371347
GENE	1	Gypsy-11	-804	Gypsy-11	1140	X:22478349-22479620	22478349	22479620	22478349	22479620	20C	22371347
Gypsy-11	1	GENE	1140	DMCR1A 1166 1245	144	X:22480760-22483247	22480760	22483247	22480760	22483247	20C	22371347
DMCR1A 1166 1245	1	Gypsy-11	144	DNAREP1	-4	X:22483391-22483467	22483391	22483467	22483391	22483467	20C	22371347
DNAREP1	2	DMCR1A 1166 1245	-4	BEL-2	643	X:22483463-22483889	22483463	22483855	22483854	22483889	20C	22371347
BEL-2	4	DNAREP1	643	DNAREP1	1418	X:22484532-22490505	22484532	22484806	22490231	22490505	20C	22371347
DNAREP1	1	BEL-2	1418	DNAREP2	1793	X:22491923-22492401	22491923	22492401	22491923	22492401	20C	22371347
DNAREP2	1	DNAREP1	1793	DNAREP1	16	X:22494194-22494253	22494194	22494253	22494194	22494253	20C	22371347
DNAREP1	2	DNAREP2	16	GENE	1167	X:22494269-22494630	22494269	22494312	22494535	22494630	20C	22371347
GENE	1	DNAREP1	1167	DNAREP1	-5341	X:22495797-22501809	22495797	22501809	22495797	22501809	20C	22371347
DNAREP1	1	GENE	-5341	DNAREP1	3878	X:22496468-22497061	22496468	22497061	22496468	22497061	20C	22371347
DNAREP1	1	DNAREP1	3878	GENE	2057	X:22500939-22501136	22500939	22501136	22500939	22501136	20C	22371347
GENE	1	DNAREP1	2057	DNAREP1	-1618	X:22503193-22508638	22503193	22508638	22503193	22508638	20C	22371347
DNAREP1	1	GENE	-1618	Jockey2 2740 2859	1294	X:22507020-22507217	22507020	22507217	22507020	22507217	20C	22371347
Jockey2 2740 2859	1	DNAREP1	1294	GENE	1317	X:22508511-22508614	22508511	22508614	22508511	22508614	20C	22371347
GENE	1	Jockey2 2740 2859	1317	Transib-1	-2673	X:22509931-22513278	22509931	22513278	22509931	22513278	20C	22371347
Transib-1	1	GENE	-2673	DNAREP1	10710	X:22510605-22510668	22510605	22510668	22510605	22510668	20C	22371347
DNAREP1	2	Transib-1	10710	REP-2	105	X:22521378-22521878	22521378	22521438	22521531	22521878	20C	22371347
REP-2	1	DNAREP1	105	DNAREP1	1334	X:22521983-22522055	22521983	22522055	22521983	22522055	20C	22371347
DNAREP1	1	REP-2	1334	HOBO 1 316	1	X:22523389-22523582	22523389	22523582	22523389	22523582	20C	22371347
HOBO 1 316	1	DNAREP1	1	PROTOP 17 75	2	X:22523583-22523866	22523583	22523866	22523583	22523866	20C	22371347
PROTOP 17 75	1	HOBO 1 316	2	HOBO 2632 2998	335	X:22523868-22523930	22523868	22523930	22523868	22523930	20C	22371347
HOBO 2632 2998	1	PROTOP 17 75	335	TRANSIB1 1 843	1	X:22524265-22524637	22524265	22524637	22524265	22524637	20C	22371347
TRANSIB1 1 843	1	HOBO 2632 2998	1	TRANSIB1 1428 1782	-2	X:22524638-22525470	22524638	22525470	22524638	22525470	20C	22371347
TRANSIB1 1428 1782	1	TRANSIB1 1 843	-2	DNAREP1	262	X:22525468-22525822	22525468	22525822	22525468	22525822	20C	22371347
DNAREP1	1	TRANSIB1 1428 1782	262	GENE	2034	X:22526084-22526546	22526084	22526546	22526084	22526546	20C	22371347
GENE	1	DNAREP1	2034	DNAREP1	-10069	X:22528580-22539839	22528580	22539839	22528580	22539839	20C	22371347
DNAREP1	1	GENE	-10069	DNAREP1	3993	X:22529770-22530062	22529770	22530062	22529770	22530062	20C	22371347
DNAREP1	1	DNAREP1	3993	Transib-1	1145	X:22534055-22534299	22534055	22534299	22534055	22534299	20C	22371347
Transib-1	1	DNAREP1	1145	Helitron-N1	874	X:22535444-22535491	22535444	22535491	22535444	22535491	20C	22371347
Helitron-N1	1	Transib-1	874	Helitron-N2	24	X:22536365-22536431	22536365	22536431	22536365	22536431	20C	22371347
Helitron-N2	1	Helitron-N1	24	Helitron-N1	74	X:22536455-22536485	22536455	22536485	22536455	22536485	20C	22371347
Helitron-N1	1	Helitron-N2	74	TRANSIB2 1 382	1329	X:22536559-22536699	22536559	22536699	22536559	22536699	20C	22371347
TRANSIB2 1 382	1	Helitron-N1	1329	GENE	1055	X:22538028-22538383	22538028	22538383	22538028	22538383	20C	22371347
GENE	1	TRANSIB2 1 382	1055	DNAREP1	-387	X:22539438-22541424	22539438	22541424	22539438	22541424	20C	22371347
DNAREP1	1	GENE	-387	Jockey-9	23	X:22541037-22541405	22541037	22541405	22541037	22541405	20C	22371347
Jockey-9	1	DNAREP1	23	GENE	-277	X:22541428-22541835	22541428	22541835	22541428	22541835	20C	22371347
GENE	2	Jockey-9	-277	DNAREP1	1256	X:22541558-22544367	22541558	22543195	22543451	22544367	20C	22371347
DNAREP1	1	GENE	1256	GENE	-78	X:22545623-22545713	22545623	22545713	22545623	22545713	20C	22371347
GENE	2	DNAREP1	-78	DM297	-1518	X:22545635-22550811	22545635	22547235	22547435	22550811	20C	22371347
DM297	3	GENE	-1518	MDG3	101	X:22549293-22550178	22549293	22549465	22549632	22550178	20C	22371347
MDG3	1	DM297	101	MDG3	2242	X:22550279-22550561	22550279	22550561	22550279	22550561	20C	22371347
MDG3	2	MDG3	2242	DM297	1	X:22552803-22555832	22552803	22555550	22555550	22555832	20C	22371347
DM297	1	MDG3	1	GENE	-80	X:22555833-22556143	22555833	22556143	22555833	22556143	20C	22371347
GENE	1	DM297	-80	PROTOP 4275 4480	-4569	X:22556063-22560713	22556063	22560713	22556063	22560713	20C	22371347
PROTOP 4275 4480	1	GENE	-4569	PROTOP 3503 3594	-2	X:22556144-22556349	22556144	22556349	22556144	22556349	20C	22371347
PROTOP 3503 3594	1	PROTOP 4275 4480	-2	Gypsy-3	73	X:22556347-22556438	22556347	22556438	22556347	22556438	20C	22371347
Gypsy-3	1	PROTOP 3503 3594	73	DNAREP1	47	X:22556511-22556769	22556511	22556769	22556511	22556769	20C	22371347
DNAREP1	2	Gypsy-3	47	Helitron-1	1044	X:22556816-22557067	22556816	22556896	22556910	22557067	20C	22371347
Helitron-1	1	DNAREP1	1044	Gypsy-1	455	X:22558111-22558223	22558111	22558223	22558111	22558223	20C	22371347
Gypsy-1	1	Helitron-1	455	Gypsy-9	482	X:22558678-22558766	22558678	22558766	22558678	22558766	20C	22371347
Gypsy-9	2	Gypsy-1	482	Bica	1	X:22559248-22559805	22559248	22559610	22559611	22559805	20C	22371347
Bica	2	Gypsy-9	1	HOBO 1 316	1	X:22559806-22560767	22559806	22559966	22559967	22560767	20C	22371347
HOBO 1 316	1	Bica	1	PROTOP 17 75	2	X:22560768-22561083	22560768	22561083	22560768	22561083	20C	22371347
PROTOP 17 75	1	HOBO 1 316	2	PROTOP 330 461	244	X:22561085-22561154	22561085	22561154	22561085	22561154	20C	22371347
PROTOP 330 461	1	PROTOP 17 75	244	HOBO 2637 3016	1	X:22561398-22561538	22561398	22561538	22561398	22561538	20C	22371347
HOBO 2637 3016	1	PROTOP 330 461	1	Bica	1	X:22561539-22561923	22561539	22561923	22561539	22561923	20C	22371347
Bica	2	HOBO 2637 3016	1	Gypsy-9	1	X:22561924-22565027	22561924	22564281	22564867	22565027	20C	22371347
Gypsy-9	1	Bica	1	GENE	-1905	X:22565028-22567944	22565028	22567944	22565028	22567944	20C	22371347
GENE	1	Gypsy-9	-1905	Gypsy-9	687	X:22566039-22567258	22566039	22567258	22566039	22567258	20C	22371347
Gypsy-9	1	GENE	687	Mariner-1	336	X:22567945-22568306	22567945	22568306	22567945	22568306	20C	22371347
Mariner-1	1	Gypsy-9	336	TRANSIB1 1 843	2844	X:22568642-22569241	22568642	22569241	22568642	22569241	20C	22371347
TRANSIB1 1 843	1	Mariner-1	2844	TRANSIB1 1428 1782	-2	X:22572085-22572938	22572085	22572938	22572085	22572938	20C	22371347
TRANSIB1 1428 1782	1	TRANSIB1 1 843	-2	Gypsy-29	2182	X:22572936-22573289	22572936	22573289	22572936	22573289	20C	22371347
Gypsy-29	1	TRANSIB1 1428 1782	2182	DMCR1A 4284 4390	48	X:22575471-22575713	22575471	22575713	22575471	22575713	20C	22371347
DMCR1A 4284 4390	1	Gypsy-29	48	PROTOP	4	X:22575761-22575864	22575761	22575864	22575761	22575864	20C	22371347
PROTOP	1	DMCR1A 4284 4390	4	R1-1	4413	X:22575868-22575946	22575868	22575946	22575868	22575946	20C	22371347
R1-1	1	PROTOP	4413	TART	10157	X:22580359-22580417	22580359	22580417	22580359	22580417	20C	22371347
TART	1	R1-1	10157	hAT-2	393	X:22590574-22590664	22590574	22590664	22590574	22590664	20C	22371347
hAT-2	1	TART	393	DNAREP1	4841	X:22591057-22591102	22591057	22591102	22591057	22591102	20C	22371347
DNAREP1	1	hAT-2	4841	DNAREP1	4320	X:22595943-22596381	22595943	22596381	22595943	22596381	20C	22371347
DNAREP1	1	DNAREP1	4320	DNAREP1	2776	X:22600701-22600765	22600701	22600765	22600701	22600765	20D	22597815
DNAREP1	1	DNAREP1	2776	GENE	-355	X:22603541-22603938	22603541	22603938	22603541	22603938	20D	22597815
GENE	1	DNAREP1	-355	DNAREP1	-499	X:22603583-22606336	22603583	22606336	22603583	22606336	20D	22597815
DNAREP1	1	GENE	-499	FB4	188	X:22605837-22605897	22605837	22605897	22605837	22605897	20D	22597815
FB4	2	DNAREP1	188	DIVER2	965	X:22606085-22606747	22606085	22606488	22606483	22606747	20D	22597815
DIVER2	1	FB4	965	DNAREP1	149	X:22607712-22608067	22607712	22608067	22607712	22608067	20D	22597815
DNAREP1	3	DIVER2	149	DNAREP1	1239	X:22608216-22608575	22608216	22608399	22608517	22608575	20D	22597815
DNAREP1	1	DNAREP1	1239	DMRP1 1 151	270	X:22609814-22610342	22609814	22610342	22609814	22610342	20D	22597815
DMRP1 1 151	1	DNAREP1	270	Transib-1	8904	X:22610612-22610761	22610612	22610761	22610612	22610761	20D	22597815
Transib-1	1	DMRP1 1 151	8904	DNAREP1	1	X:22619665-22619695	22619665	22619695	22619665	22619695	20D	22597815
DNAREP1	1	Transib-1	1	BS2 1767 4721	0	X:22619696-22620114	22619696	22620114	22619696	22620114	20D	22597815
BS2 1767 4721	1	DNAREP1	0	DNAREP1	25	X:22620114-22623049	22620114	22623049	22620114	22623049	20D	22597815
DNAREP1	1	BS2 1767 4721	25	DNAREP1	2174	X:22623074-22623247	22623074	22623247	22623074	22623247	20D	22597815
DNAREP1	2	DNAREP1	2174	PROTOP 3468 3949	894	X:22625421-22625775	22625421	22625525	22625527	22625775	20D	22597815
PROTOP 3468 3949	1	DNAREP1	894	PROTOP	-1	X:22626669-22627148	22626669	22627148	22626669	22627148	20D	22597815
PROTOP	1	PROTOP 3468 3949	-1	Helitron-1	734	X:22627147-22627643	22627147	22627643	22627147	22627643	20D	22597815
Helitron-1	1	PROTOP	734	MINIME	33	X:22628377-22628493	22628377	22628493	22628377	22628493	20D	22597815
MINIME	1	Helitron-1	33	DNAREP1	1	X:22628526-22628543	22628526	22628543	22628526	22628543	20D	22597815
DNAREP1	1	MINIME	1	FB4	2632	X:22628544-22628981	22628544	22628981	22628544	22628981	20D	22597815
FB4	1	DNAREP1	2632	Rehavkus-1	1	X:22631613-22631883	22631613	22631883	22631613	22631883	20D	22597815
Rehavkus-1	1	FB4	1	FB4	1713	X:22631884-22631928	22631884	22631928	22631884	22631928	20D	22597815
FB4	1	Rehavkus-1	1713	DNAREP1	33	X:22633641-22634023	22633641	22634023	22633641	22634023	20D	22597815
DNAREP1	1	FB4	33	FB4	17	X:22634056-22634493	22634056	22634493	22634056	22634493	20D	22597815
FB4	1	DNAREP1	17	DNAREP1	1998	X:22634510-22634576	22634510	22634576	22634510	22634576	20D	22597815
DNAREP1	1	FB4	1998	DNAREP1	1046	X:22636574-22637054	22636574	22637054	22636574	22637054	20D	22597815
DNAREP1	1	DNAREP1	1046	DNAREP1	7286	X:22638100-22638562	22638100	22638562	22638100	22638562	20D	22597815
DNAREP1	1	DNAREP1	7286	FB4	15212	X:22645848-22646369	22645848	22646369	22645848	22646369	20D	22597815
FB4	2	DNAREP1	15212	Jockey-6	697	X:22661581-22662268	22661581	22662181	22662180	22662268	20D	22597815
